progress,content,ctime,midHash,weight,idStr
2	1	.	6	8	3	,	知	乎	来	的	,	1	5	7	4	9	4	8	0	6	5	,	7	9	5	5	5	4	f	6	,	0	,	2	5	0	6	4	0	5	4	7	0	1	1	6	2	4	9	6
2	2	.	6	5	9	,	关	弹	幕	保	持	美	好	心	情	,	1	5	7	4	5	9	0	8	2	5	,	d	e	b	7	4	e	f	6	,	0	,	2	4	8	7	6	7	5	8	0	4	3	4	5	9	5	8	6
2	4	.	2	7	3	,	居	然	是	1	6	:	9	的	比	例	，	闪	了	闪	了	,	1	5	7	1	9	0	7	8	0	4	,	b	9	6	3	d	4	9	0	,	0	,	2	3	4	7	0	0	8	2	1	3	9	6	1	9	3	3	2
2	5	.	4	9	2	,	是	很	好	看	,	1	5	7	4	7	4	8	3	2	5	,	5	1	d	3	d	3	8	d	,	0	,	2	4	9	5	9	3	3	3	6	9	5	4	8	8	0	0	0
2	8	.	0	2	,	网	飞	牛	逼	,	1	5	7	3	9	0	1	0	1	4	,	b	6	d	d	e	5	7	1	,	0	,	2	4	5	1	5	0	9	8	5	0	7	7	3	9	1	3	8
2	8	.	5	8	1	,	闪	了	是	你	的	巨	大	损	失	,	1	5	7	3	2	8	9	7	2	6	,	5	8	8	2	f	f	5	b	,	0	,	2	4	1	9	4	6	0	7	4	6	1	9	5	7	6	3	2
3	3	.	1	1	,	e	a	r	t	h	r	i	s	e	地	出	,	1	5	7	1	0	6	2	9	7	2	,	5	a	3	c	f	4	e	1	,	0	,	2	3	0	2	7	1	4	7	0	3	8	7	8	5	5	4	0
3	3	.	7	1	6	,	关	弹	幕	认	真	看	,	1	5	7	4	9	9	5	4	4	6	,	5	d	e	4	e	b	8	2	,	0	,	2	5	0	8	8	8	9	6	1	6	1	8	0	8	3	8	6
3	4	.	3	2	5	,	p	a	d	 	p	r	o	表	示	舒	服	,	1	5	7	3	5	7	0	5	1	5	,	4	8	3	2	1	5	f	0	,	0	,	2	4	3	4	1	8	2	1	6	1	0	0	0	0	3	8	4
3	5	.	8	3	3	,	吃	完	早	餐	，	放	着	做	背	景	学	习	。	。	。	哈	哈	！	太	喜	欢	了	,	1	5	7	3	6	0	3	1	1	9	,	2	d	4	1	5	c	e	f	,	0	,	2	4	3	5	8	9	1	5	9	1	9	0	5	2	8	0	2
4	2	.	1	6	1	,	地	出	的	笑	死	我	,	1	5	7	2	4	4	8	7	9	1	,	7	a	a	9	2	3	c	a	,	0	,	2	3	7	5	3	7	1	5	4	3	3	8	6	5	2	1	6
4	4	.	3	8	7	,	好	美	,	1	5	7	1	1	1	3	6	2	9	,	9	6	4	f	a	0	a	0	,	0	,	2	3	0	5	3	7	0	5	9	6	1	0	1	3	2	5	0
4	5	.	6	7	4	,	苏	格	兰	口	音	？	？	,	1	5	7	3	0	3	6	5	7	7	,	c	0	e	4	4	6	1	,	0	,	2	4	0	6	1	8	8	4	6	8	2	4	6	9	3	8	0
4	5	.	8	5	9	,	爱	登	堡	老	爷	子	？	,	1	5	7	4	3	7	8	9	5	8	,	c	7	0	3	6	1	1	,	0	,	2	4	7	6	5	6	7	8	5	0	1	7	5	6	9	3	0
5	0	.	2	6	1	,	哇	哦	,	1	5	7	3	1	3	4	0	1	6	,	9	2	a	2	4	c	a	,	0	,	2	4	1	1	2	9	7	0	7	0	5	4	0	3	9	0	4
5	1	.	5	0	7	,	嗯	？	不	是	自	西	=	向	东	转	吗	,	1	5	7	4	5	2	0	4	0	6	,	c	7	8	1	3	1	e	0	,	0	,	2	4	8	3	9	8	3	8	1	4	7	0	1	8	7	5	2
5	1	.	9	9	8	,	美	丽	的	蓝	色	星	球	,	1	5	7	3	9	1	1	5	8	8	,	4	0	4	4	f	f	a	,	0	,	2	4	5	2	0	6	4	2	2	7	4	0	0	0	9	0	0
5	4	.	6	2	4	,	 	有	的	有	的	,	1	5	7	2	2	4	7	1	4	4	,	d	2	0	1	8	7	3	b	,	0	,	2	3	6	4	7	9	9	4	4	4	1	1	0	5	4	1	0
5	5	.	8	9	3	,	有	,	1	5	7	2	4	7	5	7	0	0	,	9	b	9	7	b	1	2	,	0	,	2	3	7	6	7	8	2	3	2	2	6	5	0	3	1	6	8
5	6	.	5	1	2	,	收	藏	收	藏	 	必	须	收	藏	。	,	1	5	7	3	6	0	3	1	4	1	,	2	d	4	1	5	c	e	f	,	0	,	2	4	3	5	8	9	2	7	1	5	1	3	9	8	9	1	6
5	6	.	6	7	,	在	,	1	5	7	1	3	2	0	7	2	6	,	f	1	6	2	8	6	d	5	,	0	,	2	3	1	6	2	2	8	4	5	7	7	6	5	2	7	3	6
6	0	.	6	5	8	,	有	了	,	1	5	7	0	5	2	9	6	7	9	,	5	8	8	2	f	f	5	b	,	0	,	2	2	7	4	7	5	4	8	0	1	4	3	4	6	2	4	0
6	1	.	0	7	7	,	有	人	,	1	5	7	2	4	7	5	5	6	1	,	9	b	9	7	b	1	2	,	0	,	2	3	7	6	7	7	5	0	8	3	7	5	3	4	7	2	4
6	1	.	1	6	1	,	嗯	合	理	,	1	5	7	2	9	2	9	3	4	8	,	4	e	e	0	a	0	f	8	,	0	,	2	4	0	0	5	6	6	5	8	3	0	2	0	7	4	8	8
6	1	.	4	9	,	1	5	在	看	？	？	,	1	5	7	2	4	0	7	5	5	6	,	7	2	2	e	5	8	7	1	,	0	,	2	3	7	3	2	0	9	6	4	1	3	9	9	0	9	1	2
6	2	.	0	8	5	,	有	啊	,	1	5	7	3	4	7	3	8	3	9	,	2	a	5	7	e	1	c	e	,	0	,	2	4	2	9	1	1	3	5	6	9	1	1	6	1	6	0	2
6	2	.	5	8	6	,	在	的	,	1	5	7	3	0	1	4	4	5	2	,	1	3	8	1	8	b	c	8	,	0	,	2	4	0	5	0	2	8	4	6	6	5	7	6	5	8	9	2
6	9	.	8	0	1	,	2	0	人	再	看	,	1	5	7	2	4	1	6	7	3	4	,	1	4	9	a	2	c	a	6	,	0	,	2	3	7	3	6	9	0	8	3	5	3	3	7	2	1	6	4
7	0	.	9	2	1	,	好	看	,	1	5	7	0	8	0	8	0	6	4	,	a	f	c	3	8	7	0	,	0	,	2	2	8	9	3	5	0	1	6	9	3	8	2	0	9	2	8
7	2	.	5	7	1	,	忽	然	觉	得	自	己	好	渺	小	,	1	5	7	1	1	1	3	6	5	7	,	9	6	4	f	a	0	a	0	,	0	,	2	3	0	5	3	7	2	0	7	4	6	4	5	9	2	0	0
7	3	.	0	3	2	,	亲	们	早	啊	！	哈	哈	哈	,	1	5	7	3	6	0	3	1	5	8	,	2	d	4	1	5	c	e	f	,	0	,	2	4	3	5	8	9	3	6	2	3	1	5	4	2	7	8	4
7	5	.	8	2	6	,	我	们	的	家	园	,	1	5	7	0	2	7	6	7	5	4	,	f	8	4	0	4	6	3	e	,	0	,	2	2	6	1	4	9	4	2	3	7	0	2	3	4	3	7	0
7	7	.	6	5	7	,	看	到	埃	及	尼	罗	河	了	,	1	5	7	1	4	5	3	5	6	0	,	d	d	b	1	a	2	d	4	,	0	,	2	3	2	3	1	9	2	7	9	4	3	1	6	8	0	0	4
8	3	.	0	1	8	,	好	喜	欢	,	1	5	7	3	2	9	1	5	1	0	,	7	0	4	6	3	4	7	,	0	,	2	4	1	9	5	5	4	2	8	0	2	7	5	9	6	8	0
8	3	.	8	0	3	,	c	h	i	n	a	,	1	5	7	3	4	2	9	6	9	5	,	2	8	8	7	0	8	5	d	,	0	,	2	4	2	6	7	9	9	1	6	5	7	4	8	0	1	9	4
8	5	.	1	6	9	,	哈	哈	,	1	5	7	0	3	7	2	6	5	8	,	c	2	c	d	0	a	e	9	,	0	,	2	2	6	6	5	2	2	3	6	5	8	2	7	4	8	2	0
8	7	.	9	6	1	,	晚	上	好	,	1	5	7	5	0	2	2	8	5	3	,	5	1	d	3	d	3	8	d	,	0	,	2	5	1	0	3	2	6	4	9	2	7	7	1	1	2	3	6
9	4	.	2	9	3	,	璀	璨	星	空	美	爆	了	,	1	5	7	2	4	7	5	7	5	4	,	9	b	9	7	b	1	2	,	0	,	2	3	7	6	7	8	5	1	9	3	9	1	3	5	4	9	2
9	5	.	4	7	7	,	哇	 	太	漂	亮	了	,	1	5	7	3	6	0	3	1	8	0	,	2	d	4	1	5	c	e	f	,	0	,	2	4	3	5	8	9	4	7	9	4	5	7	0	9	5	7	2
9	7	.	8	6	1	,	好	美	的	星	空	,	1	5	7	3	3	9	0	1	1	6	,	d	e	6	2	1	d	8	6	,	0	,	2	4	2	4	7	2	4	0	4	8	8	3	8	6	5	6	0
9	8	.	6	6	9	,	有	人	看	吗	,	1	5	7	0	4	4	9	4	2	4	,	1	1	0	7	d	b	8	0	,	0	,	2	2	7	0	5	4	7	1	2	5	3	1	1	8	9	8	0
1	0	5	.	5	0	1	,	人	少	,	1	5	7	0	4	7	0	7	6	7	,	7	c	2	9	1	9	e	1	,	0	,	2	2	7	1	6	6	6	1	1	6	7	5	5	4	5	6	4
1	0	5	.	6	0	2	,	我	的	壁	纸	,	1	5	7	4	9	2	5	7	4	7	,	f	4	0	d	2	b	e	8	,	0	,	2	5	0	5	2	3	5	3	7	9	7	8	1	6	3	2	2
1	0	7	.	4	5	4	,	很	多	都	被	删	了	，	现	在	又	有	了	，	大	家	低	调	低	调	，	超	爱	这	片	子	,	1	5	7	2	3	1	3	2	7	4	,	8	0	e	8	7	5	0	5	,	0	,	2	3	6	8	2	6	6	5	3	6	8	5	1	8	6	5	6
1	0	8	.	2	5	3	,	有	,	1	5	7	0	7	7	9	8	4	4	,	d	e	d	9	b	3	2	e	,	0	,	2	2	8	7	8	7	0	6	4	4	2	1	7	4	4	6	8
1	1	0	.	4	4	6	,	静	静	地	看	,	1	5	7	2	7	8	6	5	9	6	,	d	b	0	6	6	0	a	1	,	0	,	2	3	9	3	0	8	2	2	6	5	9	1	4	5	7	3	2
1	1	1	.	1	2	4	,	有	人	看	吗	？	,	1	5	7	0	4	4	9	4	5	5	,	1	1	0	7	d	b	8	0	,	0	,	2	2	7	0	5	4	8	7	8	2	1	6	6	8	3	5	2
1	1	2	.	1	2	6	,	有	啊	，	这	片	子	蛮	火	的	其	实	，	很	多	都	因	为	版	权	被	删	了	,	1	5	7	2	3	1	3	3	0	3	,	8	0	e	8	7	5	0	5	,	0	,	2	3	6	8	2	6	8	0	8	8	0	1	0	3	4	2	4
1	1	2	.	1	4	2	,	怎	么	可	能	没	人	,	1	5	7	3	0	4	6	9	8	6	,	9	7	e	2	e	6	7	e	,	0	,	2	4	0	6	7	3	4	1	6	8	9	5	5	2	9	0	0
1	1	5	.	1	1	4	,	托	福	老	师	要	我	们	来	看	,	1	5	7	0	8	6	7	4	9	7	,	2	c	6	0	e	3	f	,	0	,	2	2	9	2	4	6	6	2	0	8	1	5	8	5	1	5	6
1	1	5	.	6	0	1	,	这	也	太	棒	了	8	！	,	1	5	7	1	1	1	5	7	9	6	,	1	0	5	5	5	6	3	9	,	0	,	2	3	0	5	4	8	4	2	2	5	4	5	8	9	9	5	2
1	2	1	.	2	8	1	,	有	人	有	人	 	看	吧	,	1	5	7	4	2	4	2	0	3	6	,	8	1	8	6	8	4	8	6	,	0	,	2	4	6	9	3	8	9	2	0	3	9	3	1	1	3	6	4
1	2	1	.	4	6	3	,	人	好	少	，	好	看	不	火	,	1	5	7	3	7	4	4	4	5	8	,	d	6	d	7	2	4	a	a	,	0	,	2	4	4	3	3	0	1	7	8	0	1	9	3	2	8	0	4
1	2	2	.	6	3	,	t	i	g	e	r	,	1	5	7	3	4	2	9	7	3	4	,	2	8	8	7	0	8	5	d	,	0	,	2	4	2	6	8	0	1	2	0	5	4	3	8	0	5	4	4
1	2	2	.	9	9	4	,	哇	,	1	5	6	9	4	9	5	0	9	1	,	7	d	4	f	9	e	2	a	,	0	,	2	2	2	0	5	1	2	5	8	0	5	7	3	5	9	3	6
1	2	4	.	3	2	9	,	有	,	1	5	7	2	3	1	3	3	2	9	,	8	0	e	8	7	5	0	5	,	0	,	2	3	6	8	2	6	9	4	2	6	4	1	2	7	4	9	2
1	2	5	.	0	2	9	,	6	,	1	5	7	0	3	7	2	7	1	1	,	c	2	c	d	0	a	e	9	,	0	,	2	2	6	6	5	2	5	1	6	9	5	6	2	4	1	9	6
1	2	6	.	8	5	5	,	人	好	少	,	1	5	7	0	8	7	2	2	4	9	,	e	5	3	e	d	7	2	5	,	0	,	2	2	9	2	7	1	5	3	5	0	2	3	5	5	4	6	0
1	2	7	.	1	6	1	,	竟	然	免	费	 	 	不	可	思	议	！	,	1	5	7	1	1	1	5	8	1	7	,	1	0	5	5	5	6	3	9	,	0	,	2	3	0	5	4	8	5	2	9	2	5	4	2	3	6	1	6
1	2	9	.	0	3	,	别	问	有	没	有	人	了	，	都	在	专	心	看	呢	、	。	,	1	5	7	1	8	1	1	9	8	6	,	c	9	1	9	0	b	5	a	,	0	,	2	3	4	1	9	8	4	6	0	0	7	9	8	0	0	3	2
1	2	9	.	2	8	8	,	有	人	吗	,	1	5	7	4	7	3	3	5	4	9	,	b	a	3	a	0	1	1	b	,	0	,	2	4	9	5	1	5	8	6	5	4	6	5	1	5	9	7	0
1	3	1	.	2	6	1	,	2	0	1	9	1	0	.	8	,	1	5	7	0	4	7	0	8	1	2	,	7	c	2	9	1	9	e	1	,	0	,	2	2	7	1	6	6	8	4	4	6	6	3	8	8	9	9	6
1	4	6	.	5	1	9	,	2	0	1	9	-	1	0	-	8	,	1	5	7	0	5	1	6	8	6	7	,	a	1	d	e	0	7	3	,	0	,	2	2	7	4	0	8	3	0	8	7	2	6	6	6	1	1	4
1	4	9	.	5	0	8	,	双	语	字	幕	真	的	好	评	,	1	5	7	0	4	1	9	4	5	2	,	e	7	a	2	5	a	1	3	,	0	,	2	2	6	8	9	7	5	7	1	0	6	0	1	2	1	6	4
1	5	9	.	1	8	2	,	1	1	人	正	在	看	？	,	1	5	7	1	3	9	4	9	4	3	,	2	0	1	5	4	2	6	3	,	0	,	2	3	2	0	1	1	9	5	6	3	2	8	8	5	7	6	2
1	6	6	.	2	9	1	,	彩	虹	右	下	角	有	彩	虹	！	！	！	！	！	,	1	5	7	4	3	9	5	9	1	5	,	d	7	8	d	e	d	0	e	,	0	,	2	4	7	7	4	5	6	9	3	3	9	9	1	2	1	9	2
1	6	7	.	7	2	3	,	天	哪	，	好	美	,	1	5	7	3	1	8	3	9	3	5	,	9	5	5	b	e	b	a	e	,	0	,	2	4	1	3	9	1	4	2	6	0	1	3	7	5	7	4	4
1	6	8	.	3	2	2	,	有	,	1	5	7	0	7	0	4	2	6	9	,	f	8	2	b	2	a	4	b	,	0	,	2	2	8	3	9	0	8	3	3	4	9	3	1	1	4	9	2
1	6	9	.	7	5	9	,	有	啊	啊	,	1	5	7	3	7	2	8	0	2	7	,	f	9	f	0	7	f	5	d	,	0	,	2	4	4	2	4	4	0	3	6	8	9	2	7	5	3	9	2
1	7	0	.	5	3	8	,	3	3	,	1	5	7	2	6	6	3	6	1	8	,	e	e	a	6	4	9	2	0	,	0	,	2	3	8	6	6	3	4	6	6	4	2	0	7	9	7	4	8
1	7	2	.	4	0	1	,	大	片	,	1	5	7	4	2	3	3	8	8	4	,	6	8	f	0	9	e	f	8	,	0	,	2	4	6	8	9	6	1	8	4	5	7	1	9	8	5	9	6
1	7	2	.	8	8	5	,	美	？	 	这	是	冰	山	融	化	了	,	1	5	7	3	4	7	4	0	8	7	,	2	a	5	7	e	1	c	e	,	0	,	2	4	2	9	1	2	6	5	7	4	4	9	9	4	3	0	4
1	8	0	.	9	1	3	,	学	英	语	来	的	,	1	5	7	3	7	2	8	0	3	9	,	f	9	f	0	7	f	5	d	,	0	,	2	4	4	2	4	4	0	9	6	0	1	6	7	1	2	3	6
1	8	1	.	0	7	5	,	1	1	,	1	5	7	1	4	7	0	1	5	2	,	8	c	c	4	3	9	2	b	,	0	,	2	3	2	4	0	6	2	6	6	5	1	7	9	1	3	6	4
1	8	1	.	4	3	,	3	0	,	1	5	7	4	9	1	4	5	0	4	,	3	7	f	8	c	4	a	8	,	0	,	2	5	0	4	6	4	5	8	8	2	1	5	0	9	1	2	4
1	8	2	.	8	2	6	,	一	刻	都	不	敢	分	心	,	1	5	7	3	5	7	8	6	3	1	,	2	a	3	d	1	d	a	f	,	0	,	2	4	3	4	6	0	7	7	0	0	4	5	6	2	4	3	2
1	8	6	.	7	7	3	,	就	我	一	个	人	觉	得	声	音	小	吗	？	,	1	5	7	4	5	5	2	8	7	8	,	b	b	8	1	9	b	0	d	,	0	,	2	4	8	5	6	8	6	3	2	8	5	7	0	6	7	5	6
1	8	7	.	3	1	6	,	好	想	都	搞	成	动	态	壁	纸	,	1	5	7	1	3	2	3	2	0	0	,	e	9	a	a	d	7	1	c	,	0	,	2	3	1	6	3	5	8	1	3	2	6	9	5	0	4	0	0
1	8	8	.	1	3	7	,	这	随	便	截	图	就	是	壁	纸	啊	,	1	5	7	1	5	7	8	8	3	7	,	8	1	a	5	0	a	e	e	,	0	,	2	3	2	9	7	6	0	8	7	6	1	9	9	9	3	6	4
1	9	1	.	3	3	3	,	太	美	了	,	1	5	7	4	5	1	7	8	8	8	,	7	f	b	9	4	e	d	b	,	0	,	2	4	8	3	8	5	1	8	0	1	6	5	7	3	4	4	0
1	9	3	.	7	4	9	,	没	错	没	错	，	都	是	壁	纸	，	太	棒	了	,	1	5	7	3	5	7	8	6	5	5	,	2	a	3	d	1	d	a	f	,	0	,	2	4	3	4	6	0	8	9	5	3	7	1	4	2	7	8	4
2	0	3	.	2	1	9	,	.	,	1	5	7	2	6	6	3	6	1	1	,	e	e	a	6	4	9	2	0	,	0	,	2	3	8	6	6	3	4	3	0	1	7	6	7	6	8	0	0
2	0	3	.	3	7	6	,	像	花	果	山	,	1	5	7	3	1	8	3	9	9	3	,	9	5	5	b	e	b	a	e	,	0	,	2	4	1	3	9	1	7	3	0	3	4	7	2	1	2	8	0
2	0	3	.	4	1	7	,	阿	凡	达	,	1	5	7	3	7	2	8	0	7	2	,	f	9	f	0	7	f	5	d	,	0	,	2	4	4	2	4	4	2	7	3	4	5	6	7	4	2	4	2
2	0	6	.	7	9	7	,	是	哪	里	 	好	美	呀	,	1	5	7	3	1	8	4	0	0	8	,	9	5	5	b	e	b	a	e	,	0	,	2	4	1	3	9	1	8	0	9	0	6	9	0	5	6	0	0
2	1	2	.	2	4	5	,	我	为	啥	这	么	感	动	 	想	哭	,	1	5	7	2	0	9	9	9	8	2	,	9	c	4	d	6	2	e	3	,	0	,	2	3	5	7	0	8	3	9	1	8	0	9	3	5	1	6	8
2	1	4	.	0	3	5	,	这	个	摄	影	牛	逼	,	1	5	7	4	5	1	7	9	1	1	,	7	f	b	9	4	e	d	b	,	0	,	2	4	8	3	8	5	2	9	9	3	6	7	8	5	4	1	2
2	1	8	.	5	8	8	,	我	也	是	,	1	5	7	3	1	8	4	0	1	9	,	9	5	5	b	e	b	a	e	,	0	,	2	4	1	3	9	1	8	6	8	7	9	5	9	4	4	9	8
2	2	4	.	1	7	6	,	俺	也	是	,	1	5	7	4	8	2	8	5	7	2	,	7	6	b	8	e	b	6	1	,	0	,	2	5	0	0	1	4	0	5	8	5	3	9	9	0	9	1	2
2	3	6	.	9	7	3	,	卧	槽	,	1	5	7	5	0	1	0	0	5	0	,	a	6	d	6	f	5	9	f	,	0	,	2	5	0	9	6	5	5	2	9	5	7	0	8	3	6	5	2
2	4	4	.	3	2	3	,	+	,	1	5	7	4	3	4	2	3	6	2	,	4	a	2	6	3	2	b	1	,	0	,	2	4	7	4	6	4	9	1	9	7	3	2	0	6	0	1	8
2	4	8	.	3	6	1	,	腾	讯	年	会	～	,	1	5	7	5	1	2	4	8	7	6	,	b	0	8	3	5	d	0	f	,	0	,	2	5	1	5	6	7	5	4	7	1	3	6	0	8	1	9	4
2	4	9	.	3	5	2	,	以	为	企	鹅	飞	走	了	,	1	5	7	4	5	1	7	9	4	6	,	7	f	b	9	4	e	d	b	,	0	,	2	4	8	3	8	5	4	8	4	4	5	7	2	4	6	7	6
2	5	5	.	6	3	8	,	挤	庙	会	的	你	,	1	5	7	4	5	6	0	9	9	0	,	b	3	d	0	6	d	6	6	,	0	,	2	4	8	6	1	1	1	5	7	4	5	3	0	4	5	7	6
2	5	7	.	5	2	,	弹	幕	呢	,	1	5	7	3	6	4	4	5	0	4	,	e	2	8	f	a	6	1	8	,	0	,	2	4	3	8	0	6	1	3	3	6	9	7	9	0	4	6	8
2	6	4	.	9	6	,	。	,	1	5	7	2	4	0	7	9	6	1	,	7	2	2	e	5	8	7	1	,	0	,	2	3	7	3	2	3	0	8	8	5	2	8	6	7	0	7	6
2	6	6	.	0	5	,	差	点	以	为	企	鹅	灰	飞	,	1	5	7	2	5	1	5	9	0	9	,	f	5	7	e	6	d	3	a	,	0	,	2	3	7	8	8	9	0	4	7	6	0	9	9	9	9	3	8
2	6	6	.	6	1	1	,	吃	啥	呀	,	1	5	7	3	6	4	8	2	7	1	,	2	4	e	3	c	2	1	,	0	,	2	4	3	8	2	5	8	8	3	3	0	7	0	4	8	9	6
2	7	4	.	7	7	3	,	初	中	的	时	候	梦	想	是	拍	自	然	纪	录	片	,	1	5	7	4	2	6	8	7	8	3	,	b	e	8	5	a	1	6	8	,	0	,	2	4	7	0	7	9	1	5	1	5	3	1	4	5	8	6	0
2	7	5	.	6	2	5	,	纪	录	片	不	需	要	弹	幕	,	1	5	7	3	9	0	9	4	9	9	,	f	1	4	0	7	9	e	2	,	0	,	2	4	5	1	9	5	4	6	7	9	1	5	2	6	4	0	4
2	7	6	.	9	1	8	,	鱼	超	慌	,	1	5	7	4	5	6	1	0	2	1	,	b	3	d	0	6	d	6	6	,	0	,	2	4	8	6	1	1	3	2	1	7	9	6	3	6	2	2	8
2	7	7	.	0	2	,	4	5	6	5	4	6	5	,	1	5	7	2	4	0	7	9	7	4	,	7	2	2	e	5	8	7	1	,	0	,	2	3	7	3	2	3	1	5	5	8	3	6	7	6	4	2	0
2	9	5	.	0	9	1	,	伟	大	的	摄	影	团	队	！	美	，	震	撼	！	,	1	5	7	4	2	3	4	0	9	7	,	6	8	f	0	9	e	f	8	,	0	,	2	4	6	8	9	7	2	9	9	0	1	4	2	8	7	4	0
2	9	5	.	3	2	3	,	想	知	道	怎	么	统	计	的	5	0	0	只	鸟	儿	的	呢	？	,	1	5	7	2	5	8	0	8	9	8	,	6	7	c	2	a	a	e	d	,	0	,	2	3	8	2	2	9	7	7	5	5	3	3	9	9	8	0	8
3	0	1	.	9	0	1	,	哈	哈	这	得	多	吵	,	1	5	7	4	5	1	7	9	9	8	,	7	f	b	9	4	e	d	b	,	0	,	2	4	8	3	8	5	7	5	9	8	9	7	1	9	0	4	0
3	0	3	.	5	7	,	统	计	学	,	1	5	7	2	7	5	0	5	4	3	,	4	f	9	c	3	6	d	d	,	0	,	2	3	9	1	1	9	2	0	3	1	4	6	1	3	7	6	0
3	0	4	.	3	8	1	,	钢	筋	,	1	5	7	2	9	5	7	9	1	8	,	c	8	4	a	c	6	2	8	,	0	,	2	4	0	2	0	6	4	4	6	1	4	6	3	5	5	2	2
3	2	5	.	4	1	9	,	配	乐	也	太	好	了	吧	,	1	5	7	4	0	4	6	1	4	4	,	7	e	e	6	a	f	c	f	,	0	,	2	4	5	9	1	1	8	8	1	6	3	5	5	9	4	2	4
3	2	6	.	6	5	6	,	哇	太	壮	观	了	,	1	5	7	2	4	8	0	1	0	9	,	9	b	9	7	b	1	2	,	0	,	2	3	7	7	0	1	3	5	1	4	2	5	9	6	6	0	8
3	2	8	.	4	5	9	,	单	位	面	积	的	数	量	✖	面	积	—	—	,	1	5	7	3	1	8	4	1	2	9	,	9	5	5	b	e	b	a	e	,	0	,	2	4	1	3	9	2	4	4	4	8	7	8	3	5	6	5	2
3	2	9	.	6	2	3	,	地	毯	式	俯	冲	轰	炸	,	1	5	7	3	6	5	5	5	8	7	,	1	1	3	3	7	a	4	f	,	0	,	2	4	3	8	6	4	2	4	2	4	4	5	3	5	3	0	0
3	3	4	.	0	8	1	,	画	质	感	人	，	投	币	为	敬	,	1	5	6	9	0	5	1	7	0	8	,	e	e	f	0	f	b	a	9	,	0	,	2	1	9	7	2	6	6	5	5	7	8	2	9	1	2	0	2
3	3	5	.	3	6	1	,	B	G	M	太	棒	了	,	1	5	7	3	7	2	9	4	7	9	,	f	a	2	0	9	4	7	3	,	0	,	2	4	4	2	5	1	6	4	7	8	0	3	3	9	2	0	2
3	4	0	.	4	8	9	,	下	饺	子	,	1	5	7	4	5	7	2	0	6	8	,	5	e	9	1	8	5	a	8	,	0	,	2	4	8	6	6	9	2	3	9	3	1	5	0	0	5	4	4
3	4	3	.	3	5	3	,	配	乐	中	听	到	了	直	升	机	的	声	音	,	1	5	7	2	1	8	4	5	4	6	,	f	8	9	e	e	1	5	b	,	0	,	2	3	6	1	5	1	7	4	6	2	1	0	0	3	7	7	8
3	4	3	.	8	4	,	太	震	撼	了	,	1	5	7	2	6	7	4	4	3	4	,	f	9	3	0	9	e	d	e	,	0	,	2	3	8	7	2	0	1	7	0	4	6	9	6	2	1	7	6
3	4	4	.	7	1	4	,	w	o	c	这	也	太	壮	观	了	,	1	5	7	3	9	9	7	2	0	5	,	5	1	8	a	7	a	4	f	,	0	,	2	4	5	6	5	5	3	0	3	9	4	8	8	6	1	4	8
